name,target,ct,tm1,positive,location,sex,date
Peaches_082023_95,RpL32,17.496,85.165,Y,Unknown,unk,August
Peaches_082023_96,RpL32,21.608,80.924,N,Unknown,unk,August
500_F_082023_1,RpL32,14.757,85.403,Y,Linden,female,August
500_F_082023_2,RpL32,14.327,85.403,Y,Linden,female,August
500_F_082023_3,RpL32,13.908,85.403,Y,Linden,female,August
500_F_082023_4,RpL32,14.421,85.403,Y,Linden,female,August
500_F_082023_5,RpL32,16.052,85.397,Y,Linden,female,August
500_F_082023_6,RpL32,13.842,85.397,Y,Linden,female,August
500_F_082023_7,RpL32,15.147,85.479,Y,Linden,female,August
500_F_082023_8,RpL32,12.119,85.479,Y,Linden,female,August
500_F_082023_9,RpL32,17.220,85.398,Y,Linden,female,August
500_F_082023_10,RpL32,14.700,85.541,Y,Linden,female,August
500_F_082023_11,RpL32,14.453,85.378,Y,Linden,female,August
500_F_082023_12,RpL32,15.123,85.378,Y,Linden,female,August
500_M_082023_1,RpL32,17.183,85.260,Y,Linden,male,August
500_M_082023_2,RpL32,16.288,85.260,Y,Linden,male,August
500_M_082023_3,RpL32,18.303,85.260,Y,Linden,male,August
500_M_082023_4,RpL32,17.401,85.260,Y,Linden,male,August
500_M_082023_5,RpL32,16.791,85.397,Y,Linden,male,August
500_M_082023_6,RpL32,16.777,85.397,Y,Linden,male,August
500_M_082023_7,RpL32,18.597,85.337,Y,Linden,male,August
500_M_082023_8,RpL32,15.924,85.337,Y,Linden,male,August
500_M_082023_9,RpL32,15.010,85.398,Y,Linden,male,August
500_M_082023_10,RpL32,15.515,85.398,Y,Linden,male,August
500_M_082023_11,RpL32,16.468,85.235,Y,Linden,male,August
500_M_082023_12,RpL32,15.899,85.235,Y,Linden,male,August
500_F_082023_13,RpL32,14.646,85.260,Y,Linden,female,August
500_F_082023_14,RpL32,13.994,85.403,Y,Linden,female,August
500_F_082023_15,RpL32,15.304,85.260,Y,Linden,female,August
500_F_082023_16,RpL32,14.143,85.260,Y,Linden,female,August
500_F_082023_17,RpL32,14.375,85.397,Y,Linden,female,August
500_F_082023_18,RpL32,16.518,85.397,Y,Linden,female,August
500_F_082023_19,RpL32,14.311,85.194,Y,Linden,female,August
500_F_082023_20,RpL32,14.127,85.337,Y,Linden,female,August
500_F_082023_21,RpL32,16.670,85.255,Y,Linden,female,August
500_F_082023_22,RpL32,13.956,85.255,Y,Linden,female,August
500_F_082023_23,RpL32,15.878,85.235,Y,Linden,female,August
500_F_082023_24,RpL32,14.610,85.235,Y,Linden,female,August
500_M_082023_13,RpL32,16.567,85.403,Y,Linden,male,August
500_M_082023_14,RpL32,16.282,85.403,Y,Linden,male,August
500_M_082023_15,RpL32,15.109,85.260,Y,Linden,male,August
500_M_082023_16,RpL32,16.391,85.260,Y,Linden,male,August
500_M_082023_17,RpL32,17.639,85.397,Y,Linden,male,August
500_M_082023_18,RpL32,15.663,85.397,Y,Linden,male,August
500_M_082023_19,RpL32,15.126,85.337,Y,Linden,male,August
500_M_082023_20,RpL32,15.721,85.337,Y,Linden,male,August
500_M_082023_21,RpL32,17.285,85.255,Y,Linden,male,August
500_M_082023_22,RpL32,15.570,85.255,Y,Linden,male,August
500_M_082023_23,RpL32,17.504,85.948,Y,Linden,male,August
500_M_082023_24,RpL32,16.395,85.235,Y,Linden,male,August
500_F_082023_25,RpL32,16.581,85.260,Y,Linden,female,August
500_F_082023_26,RpL32,13.666,85.403,Y,Linden,female,August
500_F_082023_27,RpL32,14.591,85.403,Y,Linden,female,August
500_F_082023_28,RpL32,14.543,85.403,Y,Linden,female,August
500_F_082023_29,RpL32,14.194,85.397,Y,Linden,female,August
500_F_082023_30,RpL32,13.598,85.397,Y,Linden,female,August
500_F_082023_31,RpL32,20.068,85.337,Y,Linden,female,August
500_F_082023_32,RpL32,13.998,85.337,Y,Linden,female,August
500_F_082023_33,RpL32,14.098,85.113,Y,Linden,female,August
500_F_082023_34,RpL32,15.099,85.255,Y,Linden,female,August
500_F_082023_35,RpL32,14.268,85.235,Y,Linden,female,August
500_F_082023_36,RpL32,17.351,85.235,Y,Linden,female,August
500_M_082023_25,RpL32,16.836,85.260,Y,Linden,male,August
500_M_082023_26,RpL32,15.497,85.260,Y,Linden,male,August
500_M_082023_27,RpL32,15.486,85.260,Y,Linden,male,August
500_M_082023_28,RpL32,16.822,85.117,Y,Linden,male,August
500_M_082023_29,RpL32,17.761,85.254,Y,Linden,male,August
500_M_082023_30,RpL32,16.249,85.254,Y,Linden,male,August
500_M_082023_31,RpL32,16.428,85.337,Y,Linden,male,August
500_M_082023_32,RpL32,15.489,85.337,Y,Linden,male,August
500_M_082023_33,RpL32,18.534,85.113,Y,Linden,male,August
500_M_082023_34,RpL32,17.871,85.113,Y,Linden,male,August
500_M_082023_35,RpL32,17.951,85.235,Y,Linden,male,August
500_M_082023_36,RpL32,16.741,85.235,Y,Linden,male,August
500_F_082023_37,RpL32,15.286,85.260,Y,Linden,female,August
500_F_082023_38,RpL32,14.355,85.260,Y,Linden,female,August
500_F_082023_39,RpL32,14.787,85.117,Y,Linden,female,August
500_F_082023_40,RpL32,14.480,85.117,Y,Linden,female,August
500_F_082023_41,RpL32,15.016,85.254,Y,Linden,female,August
500_F_082023_42,RpL32,15.432,85.254,Y,Linden,female,August
500_F_082023_43,RpL32,15.098,85.194,Y,Linden,female,August
500_F_082023_44,RpL32,16.768,85.337,Y,Linden,female,August
500_F_082023_45,RpL32,14.918,84.970,Y,Linden,female,August
500_M_082023_37,RpL32,17.568,84.975,Y,Linden,male,August
500_M_082023_38,RpL32,17.616,84.975,Y,Linden,male,August
500_M_082023_39,RpL32,19.670,84.832,Y,Linden,male,August
500_M_082023_40,RpL32,16.928,85.117,Y,Linden,male,August
500_M_082023_41,RpL32,17.130,85.254,Y,Linden,male,August
500_M_082023_42,RpL32,17.479,85.254,Y,Linden,male,August
500_M_082023_43,RpL32,16.565,85.052,Y,Linden,male,August
500_M_082023_44,RpL32,17.387,85.194,Y,Linden,male,August
500_M_082023_45,RpL32,16.748,84.970,Y,Linden,male,August
500_M_082023_46,RpL32,17.710,84.827,Y,Linden,male,August
500_M_082023_47,RpL32,17.950,85.093,Y,Linden,male,August
500_M_082023_48,RpL32,17.672,85.093,Y,Linden,male,August
1428_F_08032023_1,RpL32,16.274,85.641,Y,Elm,female,August
1428_F_08032023_2,RpL32,16.305,85.641,Y,Elm,female,August
1428_F_08032023_3,RpL32,16.379,85.673,Y,Elm,female,August
1428_F_08032023_4,RpL32,16.540,85.530,Y,Elm,female,August
1428_F_08032023_5,RpL32,16.266,85.500,Y,Elm,female,August
1428_F_08032023_6,RpL32,15.529,85.500,Y,Elm,female,August
1428_F_08032023_7,RpL32,16.975,85.678,Y,Elm,female,August
1428_M_08032023_1,RpL32,19.506,85.498,Y,Elm,male,August
1428_M_08032023_2,RpL32,16.274,85.498,Y,Elm,male,August
1428_M_08032023_3,RpL32,17.189,85.530,Y,Elm,male,August
1428_M_08032023_4,RpL32,17.126,85.530,Y,Elm,male,August
1428_M_08032023_5,RpL32,17.264,85.357,Y,Elm,male,August
1428_M_08032023_6,RpL32,17.989,85.500,Y,Elm,male,August
1428_M_08032023_7,RpL32,17.190,85.678,Y,Elm,male,August
1428_M_08032023_8,RpL32,16.356,85.678,Y,Elm,male,August
1428_M_08032023_9,RpL32,17.035,85.621,Y,Elm,male,August
1428_M_08032023_10,RpL32,16.700,85.478,Y,Elm,male,August
1428_M_08032023_11,RpL32,17.272,85.605,Y,Elm,male,August
1428_M_08032023_12,RpL32,16.832,85.605,Y,Elm,male,August
1428_F_08052023_8,RpL32,18.179,85.356,Y,Elm,female,August
1428_F_08052023_9,RpL32,20.895,85.356,Y,Elm,female,August
1428_F_08052023_10,RpL32,18.449,85.387,Y,Elm,female,August
1428_F_08052023_11,RpL32,17.751,85.387,Y,Elm,female,August
1428_F_08052023_12,RpL32,15.995,85.357,Y,Elm,female,August
1428_F_08052023_13,RpL32,16.682,85.357,Y,Elm,female,August
1428_F_08052023_14,RpL32,16.716,85.535,Y,Elm,female,August
1428_F_08052023_15,RpL32,15.714,85.535,Y,Elm,female,August
1428_F_08052023_16,RpL32,16.932,85.478,Y,Elm,female,August
1428_F_08052023_17,RpL32,16.445,85.478,Y,Elm,female,August
1428_F_08052023_18,RpL32,19.362,85.462,Y,Elm,female,August
1428_F_08052023_19,RpL32,18.873,85.462,Y,Elm,female,August
1428_M_08052023_13,RpL32,17.013,85.356,Y,Elm,male,August
1428_M_08052023_14,RpL32,16.663,85.356,Y,Elm,male,August
1428_M_08052023_15,RpL32,19.956,85.387,Y,Elm,male,August
1428_M_08052023_16,RpL32,17.532,85.387,Y,Elm,male,August
1428_M_08052023_17,RpL32,21.190,85.215,Y,Elm,male,August
1428_M_08052023_18,RpL32,16.343,85.357,Y,Elm,male,August
1428_M_08052023_19,RpL32,17.222,85.535,Y,Elm,male,August
1428_M_08052023_20,RpL32,16.634,85.535,Y,Elm,male,August
1428_M_08052023_21,RpL32,16.558,85.478,Y,Elm,male,August
1428_M_08052023_22,RpL32,16.507,85.478,Y,Elm,male,August
1428_M_08052023_23,RpL32,19.609,85.462,Y,Elm,male,August
1428_M_08052023_24,RpL32,17.976,85.462,Y,Elm,male,August
1428_F_08052023_20,RpL32,17.850,85.356,Y,Elm,female,August
1428_F_08052023_21,RpL32,17.476,85.356,Y,Elm,female,August
1428_M_08052023_25,RpL32,16.583,85.356,Y,Elm,male,August
1428_M_08052023_26,RpL32,22.651,85.387,Y,Elm,male,August
1428_M_08052023_27,RpL32,17.831,85.387,Y,Elm,male,August
1428_M_08052023_28,RpL32,17.162,85.357,Y,Elm,male,August
1428_M_08052023_29,RpL32,17.029,85.357,Y,Elm,male,August
1428_M_08052023_30,RpL32,20.568,85.535,Y,Elm,male,August
1428_M_08052023_31,RpL32,19.825,85.392,Y,Elm,male,August
1428_M_08052023_32,RpL32,17.653,85.336,Y,Elm,male,August
1428_M_08052023_33,RpL32,32.396,86.760,N,Elm,male,August
1428_F_08132023_22,RpL32,16.883,85.356,Y,Elm,female,August
1428_F_08132023_23,RpL32,15.770,85.498,Y,Elm,female,August
1428_F_08132023_24,RpL32,15.347,85.530,Y,Elm,female,August
1428_F_08132023_25,RpL32,16.327,85.387,Y,Elm,female,August
1428_F_08132023_26,RpL32,16.410,84.788,Y,Elm,female,August
1428_F_08132023_27,RpL32,17.310,84.788,Y,Elm,female,August
1428_M_08132023_34,RpL32,19.115,85.498,Y,Elm,male,August
1428_M_08132023_35,RpL32,17.599,85.356,Y,Elm,male,August
1428_M_08132023_36,RpL32,19.559,85.245,Y,Elm,male,August
1428_M_08132023_37,RpL32,18.816,85.387,Y,Elm,male,August
1428_M_08132023_38,RpL32,21.111,85.215,Y,Elm,male,August
1428_M_08132023_39,RpL32,19.357,85.357,Y,Elm,male,August
1428_M_08132023_40,RpL32,21.144,85.392,Y,Elm,male,August
1428_M_08132023_41,RpL32,17.702,85.392,Y,Elm,male,August
1428_M_08132023_42,RpL32,18.368,85.336,Y,Elm,male,August
1428_M_08132023_43,RpL32,19.618,85.336,Y,Elm,male,August
1428_M_08132023_44,RpL32,16.829,85.462,Y,Elm,male,August
500_F_092023_46,RpL32,16.967,85.337,Y,Linden,female,September
500_F_092023_47,RpL32,18.110,85.337,Y,Linden,female,September
500_F_092023_48,RpL32,16.682,85.522,Y,Linden,female,September
500_F_092023_49,RpL32,17.485,85.379,Y,Linden,female,September
500_F_092023_50,RpL32,18.443,85.330,Y,Linden,female,September
500_F_092023_51,RpL32,18.294,85.188,Y,Linden,female,September
500_F_092023_52,RpL32,16.727,85.391,Y,Linden,female,September
500_F_092023_53,RpL32,16.302,85.391,Y,Linden,female,September
500_F_092023_54,RpL32,17.815,85.453,Y,Linden,female,September
500_F_092023_55,RpL32,17.459,85.453,Y,Linden,female,September
500_F_092023_56,RpL32,20.098,85.544,Y,Linden,female,September
500_F_092023_57,RpL32,18.746,85.544,Y,Linden,female,September
500_M_092023_49,RpL32,16.889,85.194,Y,Linden,male,September
500_M_092023_50,RpL32,17.951,85.337,Y,Linden,male,September
500_M_092023_51,RpL32,18.169,85.379,Y,Linden,male,September
500_M_092023_52,RpL32,16.542,85.379,Y,Linden,male,September
500_M_092023_53,RpL32,22.598,85.045,Y,Linden,male,September
500_M_092023_54,RpL32,17.777,85.188,Y,Linden,male,September
500_M_092023_55,RpL32,17.720,85.391,Y,Linden,male,September
500_M_092023_56,RpL32,19.022,85.391,Y,Linden,male,September
500_M_092023_57,RpL32,17.629,85.310,Y,Linden,male,September
500_M_092023_58,RpL32,16.721,85.310,Y,Linden,male,September
500_M_092023_59,RpL32,18.335,85.402,Y,Linden,male,September
500_M_092023_60,RpL32,18.534,85.402,Y,Linden,male,September
500_F_092023_58,RpL32,18.208,85.337,Y,Linden,female,September
500_F_092023_59,RpL32,18.460,85.194,Y,Linden,female,September
500_F_092023_60,RpL32,17.230,85.237,Y,Linden,female,September
500_F_092023_61,RpL32,17.073,85.237,Y,Linden,female,September
500_F_092023_62,RpL32,18.138,85.045,Y,Linden,female,September
500_F_092023_63,RpL32,17.953,85.188,Y,Linden,female,September
500_F_092023_64,RpL32,17.252,85.249,Y,Linden,female,September
500_F_092023_65,RpL32,16.845,85.391,Y,Linden,female,September
500_F_092023_66,RpL32,19.655,85.310,Y,Linden,female,September
500_F_092023_67,RpL32,16.399,85.310,Y,Linden,female,September
500_F_092023_68,RpL32,17.335,85.402,Y,Linden,female,September
500_F_092023_69,RpL32,16.366,85.402,Y,Linden,female,September
500_M_092023_61,RpL32,17.912,85.194,Y,Linden,male,September
500_M_092023_62,RpL32,20.256,85.194,Y,Linden,male,September
500_M_092023_63,RpL32,19.192,85.237,Y,Linden,male,September
500_M_092023_64,RpL32,18.594,85.237,Y,Linden,male,September
500_M_092023_65,RpL32,18.170,85.045,Y,Linden,male,September
500_M_092023_66,RpL32,17.679,85.045,Y,Linden,male,September
500_M_092023_67,RpL32,18.058,85.249,Y,Linden,male,September
500_M_092023_68,RpL32,20.455,85.249,Y,Linden,male,September
500_M_092023_69,RpL32,18.943,85.168,Y,Linden,male,September
500_M_092023_70,RpL32,19.149,85.168,Y,Linden,male,September
500_M_092023_71,RpL32,18.469,85.260,Y,Linden,male,September
500_M_092023_72,RpL32,18.976,85.260,Y,Linden,male,September
500_F_092023_70,RpL32,17.810,85.194,Y,Linden,female,September
500_F_092023_71,RpL32,16.536,85.194,Y,Linden,female,September
500_F_092023_72,RpL32,16.478,85.094,Y,Linden,female,September
500_F_092023_73,RpL32,18.681,85.237,Y,Linden,female,September
500_F_092023_74,RpL32,17.718,85.045,Y,Linden,female,September
500_F_092023_75,RpL32,17.207,85.045,Y,Linden,female,September
500_F_092023_76,RpL32,17.151,85.249,Y,Linden,female,September
500_F_092023_77,RpL32,17.718,85.249,Y,Linden,female,September
500_F_092023_78,RpL32,17.138,85.168,Y,Linden,female,September
500_F_092023_79,RpL32,16.776,85.168,Y,Linden,female,September
500_F_092023_80,RpL32,18.520,85.260,Y,Linden,female,September
500_F_092023_81,RpL32,18.446,85.260,Y,Linden,female,September
500_M_092023_73,RpL32,18.608,85.194,Y,Linden,male,September
500_M_092023_74,RpL32,18.907,85.194,Y,Linden,male,September
500_M_092023_75,RpL32,18.322,85.094,Y,Linden,male,September
500_M_092023_76,RpL32,18.697,85.094,Y,Linden,male,September
500_M_092023_77,RpL32,19.232,85.045,Y,Linden,male,September
500_M_092023_78,RpL32,17.758,85.045,Y,Linden,male,September
500_M_092023_79,RpL32,17.441,85.106,Y,Linden,male,September
500_M_092023_80,RpL32,19.260,85.249,Y,Linden,male,September
500_M_092023_81,RpL32,17.337,85.026,Y,Linden,male,September
500_M_092023_82,RpL32,17.939,85.168,Y,Linden,male,September
500_M_092023_83,RpL32,17.165,85.260,Y,Linden,male,September
500_M_092023_84,RpL32,19.205,85.260,Y,Linden,male,September
500_M_092023_85,RpL32,19.534,85.194,Y,Linden,male,September
500_M_092023_86,RpL32,18.376,85.194,Y,Linden,male,September
500_M_092023_87,RpL32,19.020,85.094,Y,Linden,male,September
500_M_092023_88,RpL32,18.254,85.094,Y,Linden,male,September
500_M_092023_89,RpL32,18.702,85.045,Y,Linden,male,September
500_M_092023_90,RpL32,19.780,85.045,Y,Linden,male,September
500_M_092023_91,RpL32,19.293,85.106,Y,Linden,male,September
500_M_092023_92,RpL32,18.156,85.249,Y,Linden,male,September
500_M_092023_93,RpL32,19.311,85.026,Y,Linden,male,September
500_M_092023_94,RpL32,18.758,85.168,Y,Linden,male,September
500_M_092023_95,RpL32,18.373,85.260,Y,Linden,male,September
500_M_092023_96,RpL32,19.226,85.260,Y,Linden,male,September
500_M_092023_97,RpL32,17.050,85.194,Y,Linden,male,September
500_M_092023_98,RpL32,18.641,85.194,Y,Linden,male,September
500_M_092023_99,RpL32,18.138,85.237,Y,Linden,male,September
500_M_092023_100,RpL32,17.400,85.094,Y,Linden,male,September
500_M_092023_101,RpL32,18.624,85.045,Y,Linden,male,September
500_M_092023_102,RpL32,18.918,85.188,Y,Linden,male,September
500_M_092023_103,RpL32,18.635,85.106,Y,Linden,male,September
500_M_092023_104,RpL32,18.528,85.106,Y,Linden,male,September
1020_08112023_1,RpL32,15.470,85.285,Y,Wabash,female,August
1020_08112023_2,RpL32,15.387,85.285,Y,Wabash,female,August
1020_08112023_3,RpL32,17.555,85.463,Y,Wabash,male,August
1020_08112023_4,RpL32,17.988,85.322,Y,Wabash,male,August
1020_08112023_5,RpL32,15.487,85.287,Y,Wabash,female,August
1020_08112023_6,RpL32,16.308,85.287,Y,Wabash,female,August
1020_08112023_7,RpL32,18.885,85.328,Y,Wabash,male,August
1020_08112023_8,RpL32,17.183,85.469,Y,Wabash,male,August
1020_08112023_9,RpL32,15.690,85.412,Y,Wabash,female,August
1020_08112023_10,RpL32,17.115,85.271,Y,Wabash,male,August
1020_08112023_11,RpL32,17.857,85.511,Y,Wabash,female,August
1020_08112023_12,RpL32,22.083,85.370,Y,Wabash,male,August
1020_08112023_13,RpL32,15.468,85.285,Y,Wabash,female,August
1020_08112023_14,RpL32,16.978,85.285,Y,Wabash,female,August
1020_08112023_15,RpL32,17.365,85.322,Y,Wabash,female,August
1020_08112023_16,RpL32,15.132,85.322,Y,Wabash,female,August
1020_08112023_17,RpL32,15.506,85.145,Y,Wabash,female,August
1020_08112023_18,RpL32,15.369,85.145,Y,Wabash,female,August
1020_08112023_19,RpL32,15.292,85.328,Y,Wabash,female,August
1020_08112023_20,RpL32,15.821,85.328,Y,Wabash,female,August
1020_08112023_21,RpL32,15.799,85.271,Y,Wabash,female,August
1020_08142023_1,RpL32,15.648,85.271,Y,Wabash,female,August
1020_08142023_2,RpL32,15.796,85.370,Y,Wabash,female,August
1020_08142023_3,RpL32,14.919,85.370,Y,Wabash,female,August
1020_08142023_4,RpL32,15.301,85.285,Y,Wabash,female,August
1020_08142023_5,RpL32,18.248,85.144,Y,Wabash,female,August
1020_08142023_6,RpL32,15.856,85.180,Y,Wabash,female,August
1020_08142023_7,RpL32,16.204,85.322,Y,Wabash,female,August
1020_08142023_8,RpL32,15.488,85.145,Y,Wabash,female,August
1020_08142023_9,RpL32,15.788,85.145,Y,Wabash,female,August
1020_08142023_10,RpL32,17.444,85.328,Y,Wabash,male,August
1020_08142023_11,RpL32,16.502,85.328,Y,Wabash,male,August
1020_08142023_12,RpL32,18.193,85.130,Y,Wabash,male,August
1020_08142023_13,RpL32,17.641,85.271,Y,Wabash,male,August
1020_08142023_14,RpL32,16.899,85.229,Y,Wabash,male,August
1020_08142023_15,RpL32,17.037,85.370,Y,Wabash,male,August
1020_08142023_16,RpL32,17.013,85.144,Y,Wabash,male,August
1020_08142023_17,RpL32,18.197,85.144,Y,Wabash,male,August
1020_08142023_18,RpL32,16.473,85.180,Y,Wabash,female,August
1020_08142023_19,RpL32,16.652,85.180,Y,Wabash,female,August
1020_08142023_20,RpL32,16.921,85.004,Y,Wabash,female,August
1020_08142023_21,RpL32,15.740,85.004,Y,Wabash,female,August
1020_08142023_22,RpL32,17.999,85.186,Y,Wabash,female,August
1020_08142023_23,RpL32,15.301,85.186,Y,Wabash,female,August
1020_08142023_24,RpL32,17.093,85.130,Y,Wabash,female,August
1020_08142023_25,RpL32,18.092,85.130,Y,Wabash,female,August
1020_08142023_26,RpL32,15.857,85.229,Y,Wabash,female,August
1020_08142023_27,RpL32,17.296,85.229,Y,Wabash,female,August
1020_08142023_28,RpL32,15.910,85.144,Y,Wabash,female,August
1020_08142023_29,RpL32,16.792,85.144,Y,Wabash,female,August
1020_08142023_30,RpL32,15.689,85.180,Y,Wabash,female,August
1020_08142023_31,RpL32,15.391,85.180,Y,Wabash,female,August
1020_08142023_32,RpL32,15.868,85.004,Y,Wabash,female,August
1020_08142023_33,RpL32,15.804,85.004,Y,Wabash,female,August
1020_08142023_34,RpL32,15.260,85.186,Y,Wabash,female,August
1020_08142023_35,RpL32,17.361,85.186,Y,Wabash,female,August
1020_08142023_36,RpL32,16.453,85.130,Y,Wabash,female,August
1020_08142023_37,RpL32,18.801,85.130,Y,Wabash,female,August
1020_08142023_38,RpL32,15.398,85.229,Y,Wabash,female,August
1020_08142023_39,RpL32,15.744,85.229,Y,Wabash,female,August
1020_08142023_40,RpL32,16.681,85.144,Y,Wabash,female,August
1020_08142023_41,RpL32,16.491,85.144,Y,Wabash,female,August
1020_08142023_42,RpL32,16.612,85.039,Y,Wabash,female,August
1020_08142023_43,RpL32,17.357,85.180,Y,Wabash,male,August
1020_08142023_44,RpL32,18.292,85.004,Y,Wabash,male,August
1020_08142023_45,RpL32,15.919,85.004,Y,Wabash,male,August
1020_08142023_46,RpL32,17.774,85.045,Y,Wabash,male,August
1020_08142023_47,RpL32,16.233,85.186,Y,Wabash,male,August
1020_08142023_48,RpL32,17.137,84.989,Y,Wabash,male,August
1020_08142023_49,RpL32,17.558,85.130,Y,Wabash,male,August
1020_08142023_50,RpL32,17.224,85.229,Y,Wabash,male,August
1020_08142023_51,RpL32,17.561,85.229,Y,Wabash,male,August
1020_08142023_52,RpL32,17.110,85.144,Y,Wabash,male,August
1020_08142023_53,RpL32,16.850,85.144,Y,Wabash,male,August
1020_08142023_54,RpL32,22.920,85.039,Y,Wabash,male,August
1020_08142023_55,RpL32,18.868,85.039,Y,Wabash,male,August
1020_08142023_56,RpL32,17.781,85.004,Y,Wabash,female,August
1020_08142023_57,RpL32,15.691,85.145,Y,Wabash,female,August
1020_08142023_58,RpL32,16.281,85.045,Y,Wabash,female,August
1020_08142023_59,RpL32,16.436,85.186,Y,Wabash,female,August
1020_08142023_60,RpL32,15.960,84.989,Y,Wabash,female,August
1020_08142023_61,RpL32,15.695,84.989,Y,Wabash,female,August
1020_08142023_62,RpL32,15.499,85.229,Y,Wabash,female,August
1020_08142023_63,RpL32,17.485,85.229,Y,Wabash,male,August
1020_08142023_64,RpL32,17.169,85.144,Y,Wabash,male,August
1020_08142023_65,RpL32,24.677,85.003,Y,Wabash,male,August
Penn_F_1,RpL32,25.562,85.180,Y,Pennsylvania,female,Unk
Penn_F_2,RpL32,22.654,85.180,Y,Pennsylvania,female,Unk
Penn_F_3,RpL32,19.096,85.204,Y,Pennsylvania,female,Unk
Penn_F_4,RpL32,20.670,85.204,Y,Pennsylvania,female,Unk
Penn_F_5,RpL32,22.493,85.036,Y,Pennsylvania,female,Unk
Penn_F_6,RpL32,26.920,85.036,Y,Pennsylvania,female,Unk
Penn_F_7,RpL32,24.938,85.207,Y,Pennsylvania,female,Unk
Penn_F_8,RpL32,19.680,85.349,Y,Pennsylvania,female,Unk
Penn_F_9,RpL32,23.146,85.172,Y,Pennsylvania,female,Unk
Penn_F_10,RpL32,19.128,85.172,Y,Pennsylvania,female,Unk
Penn_F_11,RpL32,25.560,85.295,Y,Pennsylvania,female,Unk
Penn_F_12,RpL32,20.310,85.295,Y,Pennsylvania,female,Unk
Penn_M_1,RpL32,23.203,85.180,Y,Pennsylvania,male,Unk
Penn_M_2,RpL32,24.188,85.039,Y,Pennsylvania,male,Unk
Penn_M_3,RpL32,20.735,85.204,Y,Pennsylvania,male,Unk
Penn_M_4,RpL32,23.359,85.204,Y,Pennsylvania,male,Unk
Penn_M_5,RpL32,23.282,85.036,Y,Pennsylvania,male,Unk
Penn_M_6,RpL32,20.110,85.036,Y,Pennsylvania,male,Unk
Penn_M_7,RpL32,20.899,85.207,Y,Pennsylvania,male,Unk
Penn_M_8,RpL32,24.870,85.207,Y,Pennsylvania,male,Unk
Penn_M_9,RpL32,20.561,85.172,Y,Pennsylvania,male,Unk
Penn_M_10,RpL32,20.795,85.172,Y,Pennsylvania,male,Unk
Penn_M_11,RpL32,24.774,85.153,Y,Pennsylvania,male,Unk
Penn_M_12,RpL32,22.406,85.295,Y,Pennsylvania,male,Unk
Penn_M_13,RpL32,21.030,85.039,Y,Pennsylvania,male,Unk
Penn_M_14,RpL32,22.558,85.039,Y,Pennsylvania,male,Unk
Penn_M_15,RpL32,22.887,85.063,Y,Pennsylvania,male,Unk
Penn_M_16,RpL32,24.044,85.063,Y,Pennsylvania,male,Unk
Penn_M_17,RpL32,22.987,84.894,Y,Pennsylvania,male,Unk
Penn_M_18,RpL32,20.923,84.894,Y,Pennsylvania,male,Unk
Penn_M_19,RpL32,20.130,85.066,Y,Pennsylvania,male,Unk
Penn_M_20,RpL32,24.417,85.066,Y,Pennsylvania,male,Unk
ME_F_1,RpL32,20.116,85.039,Y,Maine,female,Unk
ME_F_2,RpL32,24.216,85.039,Y,Maine,female,Unk
ME_F_3,RpL32,24.726,84.921,Y,Maine,female,Unk
ME_F_4,RpL32,23.319,85.063,Y,Maine,female,Unk
